item_id,expected,anthropic:claude-haiku-4-5.verbalised::status,anthropic:claude-haiku-4-5.verbalised::level,anthropic:claude-haiku-4-5.verbalised::p,anthropic:claude-sonnet-4-5-20250929.verbalised::status,anthropic:claude-sonnet-4-5-20250929.verbalised::level,anthropic:claude-sonnet-4-5-20250929.verbalised::p,anthropic:claude-sonnet-5.verbalised::status,anthropic:claude-sonnet-5.verbalised::level,anthropic:claude-sonnet-5.verbalised::p,local:gemma4-31b-mtplx.verbalised::status,local:gemma4-31b-mtplx.verbalised::level,local:gemma4-31b-mtplx.verbalised::p,local:qwen36-35b-mtplx.verbalised::status,local:qwen36-35b-mtplx.verbalised::level,local:qwen36-35b-mtplx.verbalised::p,local:qwen36-mtplx.verbalised::status,local:qwen36-mtplx.verbalised::level,local:qwen36-mtplx.verbalised::p,openai:gpt-4.1.verbalised::status,openai:gpt-4.1.verbalised::level,openai:gpt-4.1.verbalised::p,openai:gpt-5.4-mini.verbalised::status,openai:gpt-5.4-mini.verbalised::level,openai:gpt-5.4-mini.verbalised::p,openai:gpt-5.5.verbalised::status,openai:gpt-5.5.verbalised::level,openai:gpt-5.5.verbalised::p,typesafe:jev-1.13.0.native::status,typesafe:jev-1.13.0.native::level,typesafe:jev-1.13.0.native::p
128:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
128:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
128:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
128:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
128:7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
128:9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
129:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
129:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
129:13,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
129:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
129:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
129:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
129:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
129:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
129:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
129:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
129:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
129:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
129:31,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
129:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
129:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
129:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
129:7,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
129:9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
12:0,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
12:10,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
12:11,,ok,therapist_input,,ok,therapist_input,,ok,other,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
12:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
12:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
12:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
12:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
12:2,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
12:20,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
12:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
12:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
12:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
12:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
12:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
12:34,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
12:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
12:38,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
12:4,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
12:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
12:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
12:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
12:46,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,reflection,,ok,therapist_input,,ok,therapist_input,
12:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
12:50,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
12:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
12:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
130:1,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
130:11,,ok,question,,ok,question,,ok,question,,,,,ok,therapist_input,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
130:13,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
130:15,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
130:17,,ok,therapist_input,,ok,therapist_input,,ok,question,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
130:19,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
130:21,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
130:3,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
130:5,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,question,
130:7,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
130:9,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
131:0,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
131:10,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
131:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
131:14,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
131:16,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
131:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
131:2,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
131:20,,ok,therapist_input,,ok,therapist_input,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,therapist_input,
131:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
131:24,,ok,reflection,,ok,therapist_input,,ok,reflection,,,,,,,,,,,ok,other,,ok,reflection,,ok,reflection,,ok,reflection,
131:26,,ok,reflection,,ok,therapist_input,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
131:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
131:30,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
131:32,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
131:34,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
131:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
131:38,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
131:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
131:40,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
131:42,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
131:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
131:46,,ok,other,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
131:48,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
131:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
131:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
131:54,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
131:56,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
131:58,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
131:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
131:60,,ok,reflection,,ok,therapist_input,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,other,,ok,reflection,,ok,reflection,,ok,reflection,
131:62,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
131:64,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
131:66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
131:68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
131:70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
131:72,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
131:74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
131:76,,ok,question,,ok,question,,ok,therapist_input,,,,,,,,,,,ok,question,,ok,therapist_input,,ok,question,,ok,question,
131:78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
131:8,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
131:80,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,reflection,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
131:82,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
131:84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
131:86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
131:88,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
131:90,,ok,other,,ok,therapist_input,,ok,other,,,,,,,,,,,ok,other,,ok,therapist_input,,ok,therapist_input,,ok,other,
132:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
132:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
132:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
132:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
132:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
132:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
132:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
132:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
132:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
132:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
132:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
132:28,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
132:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
132:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
132:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
132:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
132:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
132:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
132:6,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
132:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:108,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,question,
133:110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:114,,ok,therapist_input,,ok,therapist_input,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
133:116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:120,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
133:122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
133:124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
133:126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
133:148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
133:150,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
133:152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:156,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,other,
133:158,,ok,other,,ok,therapist_input,,ok,other,,,,,,,,,,,ok,other,,ok,therapist_input,,ok,therapist_input,,ok,other,
133:16,,ok,question,,ok,question,,ok,reflection,,,,,,,,,,,ok,question,,ok,question,,ok,reflection,,ok,question,
133:160,,ok,reflection,,ok,question,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,question,,ok,question,
133:162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:168,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
133:170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:184,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
133:186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:188,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
133:190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
133:192,,ok,therapist_input,,ok,reflection,,ok,other,,,,,ok,therapist_input,,ok,therapist_input,,ok,reflection,,ok,therapist_input,,ok,reflection,,ok,therapist_input,
133:194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:198,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
133:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:20,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
133:200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:202,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
133:204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
133:210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:22,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
133:220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:228,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,question,,ok,question,
133:230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
133:234,,ok,therapist_input,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
133:236,,ok,question,,ok,other,,ok,question,,,,,ok,other,,ok,other,,ok,question,,ok,question,,ok,question,,ok,question,
133:238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:24,,ok,other,,ok,other,,ok,question,,,,,ok,other,,ok,other,,ok,other,,ok,question,,ok,question,,ok,question,
133:240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
133:248,,ok,therapist_input,,ok,therapist_input,,ok,reflection,,,,,,,,,,,ok,therapist_input,,ok,reflection,,ok,therapist_input,,ok,therapist_input,
133:250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:254,,ok,question,,ok,question,,ok,reflection,,,,,ok,question,,ok,question,,ok,reflection,,ok,question,,ok,question,,ok,question,
133:256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:258,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
133:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:264,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,question,,ok,question,,ok,question,
133:266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
133:282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
133:284,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
133:286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:30,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
133:300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
133:304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
133:306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:308,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
133:310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:316,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
133:318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:322,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
133:324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
133:334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
133:336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:338,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
133:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
133:350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
133:352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
133:356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:358,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
133:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
133:360,,ok,other,,ok,other,,ok,question,,,,,,,,,,,ok,other,,ok,other,,ok,question,,ok,question,
